id,name,team,teamType,status,authType,category,toolCount,monthlyToolCallCount,totalToolCallCount,featuredLevel,toolNames,starterMessages,description
"53","행운의 로또 번호 생성기","퀀트","INDIVIDUAL","APPROVED","NONE","게임/엔터테인먼트/운세","3","8","247","0","generate_lotto_numbers|get_lucky_number|generate_superball_numbers","행운의 숫자 알려줘|로또 번호 3개 조합 추천해줘|슈퍼볼 번호 알려줘","오늘의 행운을 시험해보세요! 간편하게 로또 추천 번호를 받을 수 있습니다."
"62769986967490149","미세먼지 위험지수","우엉차","INDIVIDUAL","APPROVED","NONE","생활/로컬/교통","2","7","7","0","get_air_quality|get_nearest_air_quality","서울 미세먼지 어때?|강남구 공기 상태 알려줘","전국 지역·동네 이름으로 실시간 미세먼지·초미세먼지·통합대기환경지수를 조회합니다. 한국환경공단 에어코리아 공공데이터 기반."
"60689546286773816","공항 주차장 현황","Chai","INDIVIDUAL","APPROVED","NONE","생활/로컬/교통","3","7","7","0","get_airport_parking|find_available_parking|get_incheon_parking_fee","지금 김포공항 주차장 빈자리 있어?|인천공항 단기주차 요금 카드로 얼마?|김해공항 P1 주차장 상황","대한민국 전국 공항의 실시간 주차 현황과 인천공항 주차 요금 정보를 자연어로 질의할 수 있습니다. 대상 공항 (14개) - 한국공항공사(KAC): 김포·김해·제주·청주·대구·광주·군산·무안·사천·양양·여수·울산·원주·포항경주 (25개 주차장) - 인천국제공항공사(IIAC): 인천공항 T1·T2 (단기·장기·주차타워·예약 19개 floor) 주요 기능 - 공항명(한국어/영문/IATA/부분일치)으로 주차장별 총 면수·주차 중·가용 면수·점유율 조회 - 빈자리 N면 이상인 주차장 필터 (전국 또는 특정 공항·터미널) - 인천공항 주차 요금 조회 (단기/장기소형/장기대형/화물/예약 P5/주차대행 등 19개 카테고리, 현금·카드 분리) - KAC 한정: 입차/출차 누적 차량 수 함께 제공 데이터 출처 - 한국공항공사 (data.go.kr B551178, 갱신 실시간) - 인천국제공항공사 (data.go.kr B551177)"
"60274233233683140","동네 장사 비서","백주훈","INDIVIDUAL","APPROVED","NONE","커머스/쇼핑/배송","5","7","7","0","diagnose_local_shop|create_channel_campaign|draft_customer_reply|review_menu_for_channel|build_weekly_growth_plan","우리 카페 한산한 시간 매출 올려줘|고객 불만 답장 문구 만들어줘|이번 주 채널 운영계획 짜줘","동네 장사 비서는 소상공인이 고객과 만나는 채널에서 바로 실행할 수 있는 마케팅과 응대 작업을 돕는 MCP 서비스입니다. 매장 정보와 현재 고민을 입력하면 캠페인 메시지, 고객 답장 초안, 메뉴 구성 개선안, 7일 실행계획을 생성합니다. 복잡한 마케팅 지식 없이도 사장님이 바로 복사해 쓰고 실행할 수 있는 결과물을 제공하는 것이 핵심입니다."
"47131072911157547","마이스코어봇","빈이아빠 박준호","INDIVIDUAL","APPROVED","NONE","게임/엔터테인먼트/운세","2","7","11","0","get_games_by_sport|get_game_details","오늘 야구 경기 어떤 게 있어?|어제 KBO 삼성 경기 결과 알려줘|내일 MLB경기 어떤 게 있지?","농구, 축구, 야구, 배구. 국내 및 해외리그 경기 데이터를 제공합니다. 날짜와 종목을 알려주면 해당 날짜에 치뤄지는 경기 정보를 제공합니다. chatGPT apps에서도 만날 수 있습니다."
"524","버스람","정연수","INDIVIDUAL","APPROVED","NONE","생활/로컬/교통","2","7","41","0","get_station_arrival|get_bus_location","7016번 버스 지금 어디쯤 있어?|세종문화회관 버스 정보|경복궁역 버스 도착 정보 줘","버스람(BusRam)은 버스 앱을 켜고,위치 찾고,버스노선 확인하고... 이런 번거로운 과정을 생략하고 이제 챗봇에게 쿨하게 물어보세요! 버스 번호만 대면 실시간 위치를, 정류장 이름만 대면 도착 예정 시간을 즉시 알려줍니다. '7016번 어디야?', '서울역 버스 언제 와?' 한마디면 끝. 복잡한 정류장 번호를 몰라도 이름만으로 똑똑하게 찾아주는, 세상에서 가장 쉬운 나만의 서울 버스 AI 비서 이게 뭔 ""버스람""입니다."
"354","문서 요약 MCP","하하힛호","INDIVIDUAL","APPROVED","NONE","생산성/문서/개발","4","7","37","0","summarize_text|summarize_url|summarize_file|summarize_document","텍스트를 핵심만 요약해줘 - 텍스트|URL 내용 요약해줘 - URL|파일 요약해줘 - 파일 업로드(PDF, EPUB, TXT 등)","바쁜 사회인들! 책, 논문, 자료… 읽을 건 많은데 시간은 부족하지 않으신가요? 그래서 준비했습니다 👉 자료 요약 MCP 텍스트를 전부 읽지 않아도, 핵심만 요약해서 빠르고 쉽게 확인하세요. 📄 지원 대상 - 텍스트 입력 - 웹 페이지(URL) - 파일 업로드 (.txt / .pdf / .epub 등) ⏱️ 안내 문서 길이와 형식에 따라 요약 시간이 달라질 수 있습니다. 긴 문서는 처리에 긴 시간이 소요 될 수 있습니다~! **URL 또는 파일의 길이가 긴 경우 요약에 시간이 소요될 수 있으므로, 2분 이상 응답이 없으면 중단 후 비교적 짧은 페이지나 파일로 다시 시도해 주세요. ⚠️ 참고 본 MCP는 현재 파일럿 단계로 운영 중이며, 기능과 성능은 지속적으로 개선·확장될 예정입니다!!!"
"62849249209012411","공항 출도착 현황 (공모전)","Chai","INDIVIDUAL","APPROVED","NONE","생활/로컬/교통","8","6","6","0","get_flight_status|search_by_route|track_my_flight|airport_overview|codeshare_info|incheon_arrivals|incheon_departure_congestion|incheon_facilities","지금 인천공항 도착 비행기 어떻게 돼|김포-제주 오늘 비행기 시간표 보여줘|KE001 지금 어디야?""","한국공항공사(KAC) 14개 공항 + 인천국제공항공사(IIAC) 인천공항 실시간 출도착 운항정보 통합 조회. 출도착 현황, 노선 검색, 항공편 추적, 공항 개요, 코드쉐어, 인천공항 도착편/혼잡도/시설 8개 도구. (공모전 KC 이전 버전)"
"62798636815273906","사주봄","FirstFluke","INDIVIDUAL","APPROVED","NONE","게임/엔터테인먼트/운세","5","6","6","0","compute_pillars|analyze_saju|daily_fortune|zodiac_fortune|lucky_time","1990년 5월 15일 오전 10시 30분생인데 내 사주 좀 봐줘|1995년 3월 2일 밤 11시생인데 오늘 운세 어때?|오늘 띠별 운세랑 내 행운의 시간을 알려줘","생년월일시만 알려주면 내 사주를 정확하게 풀어주는 사주봄이에요. 타고난 사주팔자와 오행, 나의 성향과 강점, 올해 운의 흐름(대운)까지 한눈에 분석해 드립니다. 오늘의 운세, 띠별 운세, 나에게 딱 맞는 행운의 시간대도 바로 확인할 수 있어요. 어렵고 복잡한 명리를 누구나 이해하기 쉽게 풀어주는 똑똑한 사주 에이전트랍니다."
"40348306324366623","애플 탐색기","Apple","INDIVIDUAL","APPROVED","NONE","검색/데이터/트렌드","3","6","20","0","get_latest_news|search_store_content|get_app_store_top_charts","애플 최신 뉴스 3개 요약해줘|미국 앱스토어 인기 앱 10개 보여줘|Final Cut Pro 관련 앱 검색해줘","애플의 공개 데이터를 조회하는 MCP입니다. Apple Newsroom 최신 발표, App Store 및 Apple 서비스 콘텐츠 검색 App Store 인기 차트 조회를 지원합니다. Apple 공식 RSS와 iTunes Search API, Apple Marketing Tools 피드만 사용해 신뢰도 높은 정보를 제공합니다. Apple이 직접 운영하거나 인증한 MCP는 아닙니다."
"515","자동차 정보","대호","INDIVIDUAL","APPROVED","NONE","금융/투자/사업","4","6","61","0","get_car_model|get_estimate|get_car_trim|get_car_lineup","테슬라 모델 리스트|Model Y 라인업 리스트|2026년형 전기 2WD 트림 리스트","자동차 제원 및 현재 금융사 보유 재고, 리스/렌트 견적 계산 정보입니다.(현재 테슬라 제조사만 가능) 데이터 출처 - https://cartner.kr"
"108","웹사이트를 앱으로만들기","앱메이크","INDIVIDUAL","APPROVED","TOKEN","헬스/의료/안전","17","6","54","0","create_app|get_app_status|list_my_apps|download_app|update_app_info|update_app_info_paid|check_app_for_build|rebuild_app|send_push_notification|get_push_history|health_check|list_tools|upload_file_to_app|upload_file_chunked|list_mcp_faq|list_my_qna|request_my_qna","나의 웹사이트를 앱으로 만들어줘|내앱의 아이콘을 변경해줘|내앱을 빌드해줘","🚀 AppMake - 웹사이트를 모바일 앱으로! 웹사이트 URL만 있으면 누구나 쉽게 Android/iOS 앱을 만들 수 있습니다. 📝 이용방법 1. 앱으로 만들고 싶은 웹사이트 URL 준비 2. ""이 웹사이트를 앱으로 만들어줘"" 라고 요청 3. 5-10분 후 앱 다운로드 📚 사이트 정보 • McpServer: https://mcp.appmake.co.kr • AppMake: https://www.appmake.co.kr"
"63123769689953294","절세비서","왕궁","INDIVIDUAL","APPROVED","NONE","법률/공공/행정","7","5","5","0","card_deduction_simulator|monthly_spend_guide|pension_deduction_simulator|income_tax_simulator|search_tax_laws|get_tax_law_detail|configure_tax_law_api_key","연봉 5천, 카드 2천 썼는데 공제 얼마야?|연봉 6천, 연금저축 6백 넣으면 세액공제는?|연말정산 인적공제 소득 요건 찾아줘.","연말정산 소득/세액 공제 모의 계산과 세법 조문 조회를 도와주는 AI 동반자 MCP 서버입니다. 신용카드 소득공제 문턱 계산, 연금계좌(IRP/저축) 세액공제 시뮬레이션, 근로소득세 및 환급액 모의 계산, 그리고 세법 조문 검색 도구를 제공합니다."
"62867546453365168","하자Go","정민석","INDIVIDUAL","APPROVED","NONE","커머스/쇼핑/배송","8","5","5","0","save_haja_item|list_haja_items|recommend_haja_items|schedule_haja_item|update_haja_item|delete_haja_item|draft_couple_message|plan_date_from_haja","성수 파스타집 다음에 가기로 저장해줘|우리 전에 하자고 한 거 보여줘|이번 주말에 할 만한 거 추천해줘","하자Go는 커플 대화 속에서 흘러가는 “우리 다음에 이거 하자”를 놓치지 않게 저장해주는 커플 메모 MCP입니다. 가고 싶은 곳, 먹고 싶은 것, 기념일 아이디어, 선물 후보를 하자리스트에 저장하고, 필요할 때 다시 찾아보거나 데이트 추천·메시지 작성까지 도와줍니다."
"426","마이홈포털 공공 주택 MCP","호호 DEV","INDIVIDUAL","APPROVED","NONE","법률/공공/행정","3","5","27","0","resolve_region|list_codes|list_public_housing_notices","현재 모집중인 행복 주택 공고가 있는지 찾아줘|서울에 공공 임대 주택 모집 공고 찾아줘|현재 모집중인 공공 분양 모집 공고 찾아줘","사용자에게 맞는 마이홈포털 공공주택 임대/분양 공고를 찾아주는 MCP 출처 : 공공데이터포털 API"
"156","LexLink_ko","조민한","INDIVIDUAL","APPROVED","NONE","금융/투자/사업","54","5","297","0","eflaw_search|law_search|eflaw_service|law_service|eflaw_josub|law_josub|elaw_search|elaw_service|admrul_search|admrul_service|lnkLs_search|lnkLsOrdJo_search|lnkDep_search|drlaw_search|lsDelegated_service|prec_search|prec_service|detc_search|detc_service|expc_search|expc_service|decc_search|decc_service|article_citation|aiSearch|aiRltLs_search|ordin_search|ordin_service|ordinLsCon_search|trty_search|trty_service|lstrm_ai_search|dlytrm_search|lstrm_rlt_search|dlytrm_rlt_search|lstrm_rlt_jo_search|jo_rlt_lstrm_search|ls_rlt_search|committee_search|committee_service|cgm_expc_search|cgm_expc_service|special_decc_search|special_decc_service|check_precedent_odds|legal_resolver|simplify_article|law_amendment_summary|article_amendment_diff|chain_full_research|chain_amendment_track|chain_dispute_prep|chain_law_system|cache_stats","근로기준법 50조가 뭐지?|담보권 관련된 대법원 판례 가져와서 요지와 판결 이유 정리해줘.|행복추구권 관련된 헌재판결례의 내용을 알려줘.","LexLink는 대한민국 국가법령정보 공동활용(https://open.law.go.kr)의 데이터를 MCP로 노출하는 Korean National Law MCP 서버입니다. 2026년 현재 54개의 툴과 9개의 프롬프트를 통해 법령(시행일/공포일), 영어 번역 법령, 행정규칙, 자치법규, 조약, 판례, 헌재결정례, 법령해석례, 행정심판례, 위원회 결정문, 중앙부처 해석, 특별행정심판, 법령용어 지식베이스를 검색·조회할 수 있습니다. 법령약칭 자동 해석(자통법→자본시장과 금융투자업에 관한 법률), 지능형 캐싱, 종합 법률 조사 체인 도구 등 스마트 기능을 탑재하여 LLM·에이전트가 정식 법령 데이터를 기반으로 정확한 법률 리서치를 수행하도록 지원합니다."
"62521743062911541","피싱멈춰","망고맛임","INDIVIDUAL","APPROVED","NONE","헬스/의료/안전","1","4","4","0","check_smishing","엄마한테 이런 문자 왔는데 사기일까?|방금 이런 문자 받았어. 정부지원금 환급 대상이라면서, 사기야?|이 문자 스미싱이야? ""[CJ대한통운] 고객님 주소 불일치로 ~""","피싱멈춰 🛡️ 수상한 문자, 사기인지 헷갈릴 때 그냥 붙여넣어 보세요. AI가 대신 검사해 드립니다. ""택배 배송 확인하세요"", ""과태료 미납"", ""정부지원금 신청"" 같은 문자를 받으면 그 내용을 넣기만 하면 됩니다. 피싱멈춰는 ▲문자 속 링크가 실제 악성 사이트인지(KISA·구글 안전조회) ▲발신번호가 수상한지 ▲'급하게 클릭해라', '앱을 깔아라', '인증번호를 불러달라' 같은 사기 수법이 들어있는지를 한 번에 따져서 위험 / 의심 / 판단보류 3단계로 알려줍니다. 왜 위험한지 이유와, 지금 뭘 해야 하는지(신고 118, 피해 시 112)까지 함께 안내해요. 보안 도구라서 절대 '100% 안전'이라고 단정하지 않고, 조금이라도 의심되면 안전하게 경고하는 쪽을 택합니다. 문자 사기에 취약한 부모님·어르신도 ""이거 사기야?"" 한마디면 바로 답을 받을 수 있도록 만들었습니다."
"62468423422101348","우체국 추적·우편번호","Chai","INDIVIDUAL","APPROVED","NONE","금융/투자/사업","4","4","4","0","track_mail|track_mail_summary|lookup_postcode|lookup_delivery_office","""세종로 17"" 우편번호 알려줘|""전라남도 나주시 정보화길 1"" 배달구역 정보|등기번호 1234567890123 추적해줘","우정사업본부 OpenAPI 로 우체국 등기·EMS 추적, 우편번호 검색, 배달구역(집배구·좌표) 조회를 한 곳에서. 도구 4개 - track_mail(tracking_number): 13자리 등기 또는 EMS(영문2+숫자9+영문2) 송장 추적 — 상세 이력 - track_mail_summary(tracking_number): 사용자 요약 (현재 상태 + 발송/수령 + 최근 이력 N건) - lookup_postcode(query, num_rows): 도로명/지번 키워드 → 신우편번호 + 정제 주소 - lookup_delivery_office(address): 도로명주소 → 우편번호·집배구번호·도로명 좌표(WGS84) 데이터: 우정사업본부 (data.go.kr 15035122 / 15059081 / 15056672) 라이선스: 공공누리 1유형 (출처표시) 인증: 별도 회원가입·로그인 불필요"
"62453305414043400","응급실·야간진료","Chai","INDIVIDUAL","APPROVED","NONE","헬스/의료/안전","5","4","4","0","find_emergency_room|find_night_clinic|find_severe_disease_capability|find_trauma_center|get_hospital_detail","지금 서울 응급실 어디 비어 있어?|강남에 일요일 야간 진료 병원|부산 외상센터 알려줘","보건복지부 응급의료포털 데이터로 응급실·야간/공휴일 진료 병원·외상센터 정보를 한 곳에서. 도구 5개 - find_emergency_room(sido, sigungu, num_rows): 시도/시군구 응급실 침상 가용 현황 + 의료장비(CT/MRI/ECMO/저체온) 보유 - find_night_clinic(sido, sigungu, day_of_week): 야간/공휴일 진료 병원 (요일 필터) - find_severe_disease_capability(sido, sigungu): 중증질환 진료 가능 여부 (뇌졸중/심근경색 등) - find_trauma_center(sido, sigungu): 외상센터 전국 - get_hospital_detail(hpid): hpid 상세 (전화·주소·운영시간) 데이터: 보건복지부 응급의료포털 (data.go.kr 15000563) 라이선스: 공공누리 1유형 (출처표시) 인증: 별도 회원가입·로그인 불필요"
"62452418624931496","한국어 사전","Chai","INDIVIDUAL","APPROVED","NONE","헬스/의료/안전","4","4","4","0","search_learner_dict|search_standard_dict|view_word|lookup_examples","""사랑"" 단어 뜻 알려줘|""안녕"" 영어로 번역해줘|""법률"" 표준국어대사전에서 찾아줘","국립국어원 한국어기초사전(krdict)와 표준국어대사전(stdict) 두 사전을 한 곳에서 자연어 질의. 도구 4개 - search_learner_dict(word, lang, level, pos, ...): 한국어기초사전. 영어/일본어/중국어/베트남어 등 11개 언어 번역 + 초중고급 등급 + 학습주제(병원·물건사기 등) 필터 - search_standard_dict(word, pos, category, ...): 표준국어대사전. 67개 전문분야(법률·의학 등) 필터 - view_word(target_code, dict, lang): krdict/stdict 상세 조회 - lookup_examples(word, dict): 용례 검색 데이터: 국립국어원 (krdict.korean.go.kr / stdict.korean.go.kr) 인증: 별도 회원가입·로그인 불필요"
"59093352204775695","국가기술자격시험정보","Chai","INDIVIDUAL","APPROVED","NONE","법률/공공/행정","3","4","4","0","search_exam_schedule|get_exam_fee|get_exam_schedule_by_subject","정보처리기사 응시료 얼마야?|한식조리기능사 시험 일정|기사 시험 2026년 1회 원서접수 마감 언제?","한국산업인력공단(Q-Net)이 운영하는 국가기술자격 시험 일정 정보를 조회합니다. 기술사·기능장·기사·산업기사·기능사 등 전 등급별 회차 일정과, 정보처리기사·전기기사 등 종목별 응시 수수료·시행일정을 자연어로 질의할 수 있습니다. 주요 기능 - 등급별 전체 시험 회차 일정 (기술사/기능장/기사·산업기사/기능사) - 종목별 응시 수수료 조회 (필기/실기 분리, q-net 원본 포맷) - 종목별 회차별 상세 일정 (대/중직무분야 포함) - 종목명 매핑 613종목 (기술사 79 / 기능장 29 / 기사·산업기사 242 / 기능사 163 / 기타 100+) 데이터 범위: 한국산업인력공단 주관 국가기술자격 전 등급 및 등재 종목 (data.go.kr 표준데이터셋 SC-OA-01-02) 데이터 라이선스: 공공누리 1유형 (출처표시) 인증: 별도 회원가입·로그인 불필요"
"58367713495527550","서울 관광 (Seoul Tourism)","나무기술 AI","INDIVIDUAL","APPROVED","NONE","커머스/쇼핑/배송","3","4","4","0","search_contents|get_content_detail|get_sync_status","이번 주말 서울에서 열리는 축제·행사 알려줘|가족과 갈 만한 서울 관광 명소 추천해줘|서울 면세점·쇼핑 정보 알려줘","서울의 축제·명소·맛집·쇼핑·숙박을 AI가 바로 조회하는 서울 관광 공공데이터 MCP"
"617","나무의사 진단도구","treedr","INDIVIDUAL","APPROVED","NONE","헬스/의료/안전","11","4","67","0","diagnose_tree_disease|diagnose_tree_disease_by_image|get_pest_detail|get_seasonal_pest_alert|find_tree_hospital_nearby|get_treatment_prescription|search_approved_pesticide|get_tree_species_info|create_tree_care_schedule|get_tree_care_history|send_care_reminder_to_kakao","우리 아파트 소나무 잎이 누렇게 변하고 있어요. 무슨 병인가요?|느티나무 관리 일정 5월에 등록해줘|서울 강남구 근처 나무병원 찾아줘","1. 수목 병해충 진단 : 피해 증상별 원인 식별 및 맞춤형 방제법 제시 2. 생리적 피해분석 : 기상 환경 및 토양 데이터 등을 기반으로 한 수목 관리 2. 수목 처방 조회 : 안전한 약제 선정 및 수목외과수술 가이드 3. 나무병원 찾기 4. 관리 일정 기록까지"
"474","아카이브 탐색기","손진효","INDIVIDUAL","APPROVED","NONE","생산성/문서/개발","5","4","90","0","search_arxiv|get_paper_metadata|get_paper_content|trace_citations|get_advanced_search_schema","의료 영상 분석 Segmentation 모델을 연구하는 최신 논문을 찾아|위에서 소개한 논문에 대해 본문을 자세히 분석해줘|이 논문의 참조 논문들은 어떤게 있어?","arXiv 논문 검색 및 분석을 위한 MCP 서버입니다. LLM이 최신 학술 논문을 효율적으로 검색하고, PDF 내용을 분석하며, 인용 관계를 추적할 수 있도록 돕습니다. 단일 논문을 분석하기보다는 넓은 범위에서 논문을 찾아나갈 때 도움이 되는것이 해당 MCP을 목적입니다. - 논문의 상세 내용을 분석하는 단계에서 PlayMCP의 윈도우 사이즈로 논문을 페이지 단위로 슬라이싱해서 읽도록 패치했습니다. (해당 이슈가 없는 ChatGPT, Calude 사용을 추천합니다)"
"436","crypto-guardian",".......","INDIVIDUAL","APPROVED","NONE","헬스/의료/안전","6","4","39","0","validate_crypto_site|list_verified_exchanges|get_crypto_stats|get_trending_scams|educate_user|report_scam","이 사이트 안전한지 확인해줘: binance-secure-login.co|suspicious-airdrop.com 에어드랍 사기로 신고해줘|가짜 거래소 구별하는 방법 알려줘","암호화폐 피싱 사기로 자산을 잃은 실제 피해 사례들을 분석하며 이 서비스를 만들게 되었습니다. 해외 코인 거래소의 신뢰성을 한눈에 확인할 수 있는 포털이 없어, 투자자들은 사이트마다 일일이 구글링하며 정보를 찾아야 했습니다. CryptoGuardian은 AI 에이전트와 연동되는 MCP 서버를 통해 ""이 사이트 안전해?""라고 물으면 즉시 도메인 위험도를 분석하고 한국어로 결과를 제공합니다. 주요 기능: 피싱 탐지: 주요 거래소 사칭 사이트 식별 거래소 검증: 600개+ 공식 거래소 DB 대조 블랙리스트: KISA, VirusTotal 등 글로벌 보안 DB 연동 트렌드 분석: 최근 급증한 피싱 유형 파악 커뮤니티 신고: 피싱 사이트 신고 및 공유 한 번의 클릭 실수로 자산을 잃지 않도록, AI와 함께하는 실시간 보안 파트너가 되어드립니다. 🔗 https://cryptoguardian.co.kr"
"317","ChatNote","온다","INDIVIDUAL","APPROVED","NONE","헬스/의료/안전","8","4","133","0","search_memo|list_by_category|get_summary|get_stats|get_recent|add_memo|delete_memo|update_memo","맛집 관련 메모 찾아줘|이번 주 저장한 거 정리해줘|맛집 카테고리만 보여줘","AI를 일상으로! 당신의 디지털 두뇌, ChatNote '어디 저장했더라?' 이제 그만! 카톡에 링크만 던지면 GPT 기반 AI가 알아서 정리합니다. ✨ AI 자동 분류 유튜브 링크 → 영상, 맛집 블로그 → 맛집, 쿠팡 링크 → 쇼핑 AI가 내용을 분석해서 10가지 카테고리로 자동 분류! ✨ AI 자동 요약 긴 URL도 AI가 핵심만 한줄로 정리 나중에 뭔지 바로 알 수 있어요 ✨ AI 자연어 검색 '저번에 본 그 영상 뭐였지?' 물어보면 AI가 찾아줌 카테고리/기간/키워드 복합 검색 가능 📂 10가지 스마트 카테고리 영상 | 맛집 | 쇼핑 | 할일 | 아이디어 | 여행 | 음악 | 학습 | 건강 | 읽을거리 앱 설치 없이, 회원가입 없이 - 카톡만 있으면 OK!"
"535","AI 스튜디오 - 쿠키샷","미르","INDIVIDUAL","APPROVED","NONE","커머스/쇼핑/배송","1","3","25","0","generate_ad_image","광고 시안 생성: https://bit.ly/4sKcT2D|이 사진으로 9컷 뽑아줘: [이미지 URL]|시안 9장 만들어줘 [이미지 URL]","상품 사진 1장으로 9가지 전문 광고 시안을 자동 생성하는 도구입니다. 분위기 분석, 1K 고화질 이미지 생성, 워터마크 합성 및 결과 확인용 웹 링크를 즉시 제공합니다."
"478","서울교통분실물","이현율","INDIVIDUAL","APPROVED","NONE","생활/로컬/교통","1","3","44","0","latest_detail","1월 1일에 에어팟을 잃어버렸어.|어제 지갑을 잃어버린 것 같아. 확인해줄래?|택시에서 휴대폰을 두고 내린 것 같아.","@@@잃어버린 물건 찾습니다@@@ 서울특별시 대중교통(택시, 버스, 지하철)에서 습득한 물건을 조회할 수 있는 MCP입니다. - 물건을 잃어버린 날짜와 분실물을 입력해, 해당 날짜 이후에 서울시 대중교통에서 습득된 물건을 조회할 수 있습니다."
"454","GeoQuiz - 지리퀴즈","닉","INDIVIDUAL","APPROVED","NONE","생활/로컬/교통","3","3","91","0","create_map_quiz|request_hint|request_answer","경기도 내 시·군 퀴즈를 출제해줘|해외 자연지리 문제를 만들어|1번 문제 힌트:이 지역에서 유명한 것은?","지도를 보고 이미지 중심의 지역을 맞춰보세요! 지도 문제를 출제하고 힌트와 답을 제공합니다. LLM 기반 기본적인 지리 상식을 함양할 수 있습니다. - 지도 이미지는 국토교통부 VWorld, 역지오코딩은 OpenStreetMap Nominatim API를 이용합니다. 도구 호출 시 문제 번호, 이미지의 위경도를 알 수 있습니다. PlayMCP 채팅에서는 힌트 제공이 제한될 수 있습니다."
"412","Spring 서버 진단 MCP","찬홍","INDIVIDUAL","APPROVED","NONE","헬스/의료/안전","6","3","120","0","ServerDoctor-diagnose_server|ServerDoctor-fetch_error_logs|ServerDoctor-get_health_status|ServerDoctor-get_setup_guide|ServerDoctor-list_demo_servers|ServerDoctor-register_server","데모 서버의 상태를 확인해줘.|현재 내 서버의 에러가 발생했는데 분석해줘.|서버가 느린데 최근 Mertics와 에러 로그를 종합적으로 분석해줘.","Spring 서버 에러 로그를 복붙하느라 피곤하지 않으신가요? 기존의 모니터링 서비스 설치 및 운영이 어렵지 않으신가요? 이제 손쉽게 등록을 통해 에러로그와 서버 상태를 진단받으세요! 설명 : 사용자는 자신의 서버(또는 컨테이너)에서 forwarder 컨테이너를 실행해 로그/메트릭/헬스체크(CPU, RAM 사용량)을 MCP서버로 전송합니다. 전송된 데이터를 기반으로 에러 로그 분석, 리소스 상태 요약, 헬스 상태를 즉시 조회하고 종합 진단을 제공합니다. 테스트 방법: 먼저 ServerDoctor-list_demo_servers로 데모 서버를 선택해 바로 체험한 뒤, ServerDoctor-register_server로 토큰/가이드를 발급받아 내 환경에 forwarder를 붙이면 됩니다."
"385","whatmeme - 최신 밈 트렌드 & 재미있는 밈","xxng1","INDIVIDUAL","APPROVED","NONE","생활/로컬/교통","5","3","155","0","check_meme_status|get_trending_memes|recommend_meme_for_context|search_meme_meaning|get_random_meme","매끈매끈하다 밈 알아?|시험 스트레스 받을 때 밈|밈 하나 추천해줘","🔗 Homepage: https://www.whatmeme.site/ whatmeme은 트렌디한 요즘 밈을 알아볼 수 있는 밈 안내 서비스예요. ""지금 핫한 밈 뭐야?"" ""(밈) 유행이야?” ""(밈) 무슨 뜻이야?"" 이렇게 물어보면 바로 답해줘요. 가볍게 묻고, 재미있게 확인할 수 있어요. 주요 기능: 1. 최신 트렌드: 현재 유행 밈 TOP5 확인 2. 특정 밈 트렌드 확인: 밈 유행 여부를 확인 3. 상황 맞춤 추천: 상황에 맞는 밈 추천 4. 의미&유래 설명: 밈의 의미와 유래 정보 제공 5. 랜덤 밈 추천: 무작위 밈 제공 밈이 궁금한 순간, 재밌고 쉽게 알려주는 서비스, 대화에 센스를 더해줄 밈, whatmeme에서 경험해 보세요! * 밈은 지역, 세대, 플랫폼에 따라 인식과 유행 정도가 다를 수 있습니다."
"359","Restaurant Marketing MCP","어피더스","INDIVIDUAL","APPROVED","NONE","기타/실험","3","3","64","0","generate_menu_visual|generate_channel_post|run_campaign_bundle","조선최고국밥 구정연휴! 4인이상 방문시 떡국 1그릇 무료|천하제일중국집 어린이날 10% 할인! 짜장면 짬뽕 탕수육 세트|피렌체파스타 크리스마스 이벤트! 눈 오면 와인 1병 서비스","> **외식 사장님 전용 AI 마케팅·사진 MCP 서버** - PlayMCP 연동용 사장님들 바쁘시죠? 설치 없이 간편하게 메뉴 이름 입력만으로 음식 사진 생성, 홍보 문구 작성, 해시태그 추출을 자동화하는 MCP 툴 세트입니다. 전문 인력 없이도 **10분 이내에 카카오톡 채널 및 배달 앱용 마케팅 콘텐츠**를 완성할 수 있습니다. ## ✨ 주요 기능 | 도구명 | 기능 | 설명 | |--------|------|------| | `generate_menu_visual` | 📸 음식 사진 생성 | 채널별 최적화된 이미지 및 연출 팁 | | `generate_channel_post` | 📝 홍보 문구 생성 | 제목, 본문, 해시태그, CTA 자동 작성 | | `run_campaign_bundle` | 🚀 통합 캠페인 | 사진 + 문구 원스톱 패키지"
